The Bourne Identity (Jason Bourne #1), 3.98, 341861
The Scorch Trials (Maze Runner #2), 3.93, 355352
A People's History of the United States, 4.07, 149338
Oedipus Rex  (The Theban Plays #1), 3.67, 138150
The Magus, 4.05, 38208
A Heartbreaking Work of Staggering Genius, 3.68, 151702
A Court of Thorns and Roses (A Court of Thorns and Roses #1), 4.28, 208882
Gravity's Rainbow, 4.03, 28983
Alanna: The First Adventure (Song of the Lioness #1), 4.27, 93711
Champion (Legend #3), 4.37, 128279
The Night Before Christmas, 4.36, 93618
Prodigal Summer, 3.98, 82175
One Day in the Life of Ivan Denisovich, 3.95, 73817
A Breath of Snow and Ashes (Outlander #6), 4.43, 106011
Jitterbug Perfume, 4.24, 56305
Glass Houses (The Morganville Vampires #1), 3.92, 83266
Corelli's Mandolin, 3.95, 66690
Message in a Bottle, 3.95, 194784
A Wizard of Earthsea (Earthsea Cycle #1), 3.99, 171003
Love Story (Love Story #1), 3.61, 45575
The Book of Mormon: Another Testament of Jesus Christ, 4.37, 66737
Papillon, 4.23, 44216
Oryx and Crake (MaddAddam #1), really liked it 4.00, 172133
The Edge of Never (The Edge of Never #1), 4.26, 129835
The Left Hand of Darkness, 4.05, 75126
The Fiery Cross (Outlander #5), 4.26, 124481
Confessions of a Shopaholic (Shopaholic #1), 3.62, 564195
The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency #1), 3.76, 192927
The Shell Seekers, 4.13, 79393
Lover Revealed (Black Dagger Brotherhood #4), 4.30, 107946
Prodigy (Legend #2), 4.29, 165564
Bury My Heart at Wounded Knee: An Indian History of the American West, 4.21, 44708
Night Watch (Discworld #29; City Watch #6), 4.47, 80599
We Were Liars, 3.85, 313691
Angle of Repose, 4.27, 43418
Angels & Demons  (Robert Langdon #1), 3.86, 2135555
The Haunting of Hill House, 3.89, 67216
The Omnivore's Dilemma: A Natural History of Four Meals, 4.17, 150397
Veronika Decides to Die, 3.69, 135762
Grimm's Fairy Tales, 4.14, 20294
Club Dead (Sookie Stackhouse #3), 4.03, 199317
The Bad Beginning (A Series of Unfortunate Events #1), 3.90, 303031
The Elegance of the Hedgehog, 3.74, 121247
If on a Winter's Night a Traveler, 4.08, 55328
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1), 4.34, 131277
I'd Tell You I Love You But Then I'd Have to Kill You (Gallagher Girls #1), 3.82, 160220
The Aeneid, 3.81, 87956
Linger (The Wolves of Mercy Falls #2), 3.91, 134993
Lover Avenged (Black Dagger Brotherhood #7), 4.38, 93738
Persuasion, 4.13, 413189
Watchers, 4.16, 117610
Anthem, 3.62, 109270
The Raven Boys (The Raven Cycle #1), 4.05, 169593
Jude the Obscure, 3.81, 51244
The Big Sleep (Philip Marlowe #1), 4.03, 92889
Ivanhoe, 3.75, 72857
My Name Is Asher Lev, 4.19, 31344
Living Dead in Dallas (Sookie Stackhouse #2), 3.97, 211616
Ender's Shadow (Ender's Shadow #1), 4.30, 128243
The Namesake, 3.96, 195923
Gift from the Sea, 4.17, 34761
The Jungle Books, 4.01, 72628
Odd Thomas (Odd Thomas #1), 3.94, 216927
1Q84, 3.89, 144598
A Brief History of Time, 4.13, 190990
From the Mixed-Up Files of Mrs. Basil E. Frankweiler, 4.15, 147411
The Alienist (Dr. Laszlo Kreizler #1), 4.05, 103415
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics #1), 3.94, 556017
The Sirens of Titan, 4.16, 86590
One Day, 3.77, 250509
The Story of My Life, 4.07, 111995
The Magic Mountain, 4.14, 26156
The Corrections, 3.78, 134021
Song of Solomon, 4.01, 65432
Cosmos, 4.35, 85282
The Power of Myth, 4.30, 34790
Digital Fortress, 3.61, 459551
The Bluest Eye, 3.99, 124204
Hard-Boiled Wonderland and the End of the World, 4.15, 80048
The Portrait of a Lady, 3.76, 60503
Princess Academy (Princess Academy #1), 4.02, 88905
Finale (Hush Hush #4), 4.22, 114898
Cryptonomicon, 4.25, 83227
Assassin's Apprentice (Farseer Trilogy #1), 4.14, 169764
One Fish Two Fish Red Fish Blue Fish, 4.12, 125639
Howards End, 3.95, 60377
Because of Winn-Dixie, really liked it 4.00, 163048
Scarlet (The Lunar Chronicles #2), 4.30, 221995
Dreamfever (Fever #4), 4.43, 78074
Gabriel's Inferno (Gabriel's Inferno #1), 4.02, 129406
An Abundance of Katherines, 3.62, 358121
Walking Disaster (Beautiful #2), 4.23, 147181
Mary Poppins (Mary Poppins #1), 4.04, 89516
Specials (Uglies #3), 3.77, 150871
Revolutionary Road, 3.90, 66032
Walk Two Moons, 3.95, 134657
Howl and Other Poems, 4.14, 77764
Starship Troopers, 3.99, 150116
The Golden Lily (Bloodlines #2), 4.36, 93004
Under the Dome, 3.90, 206771
Battle Royale, 4.24, 42214
I Am the Messenger, 4.09, 107282
The Awakening (Darkest Powers #2), 4.16, 99300
Reflected in You (Crossfire #2), 4.33, 270849
The Sisterhood of the Traveling Pants (Sisterhood #1), 3.76, 544753
The Return of the King (The Lord of the Rings #3), 4.51, 522791
Crank (Crank #1), 4.16, 108076
A Canticle for Leibowitz, 3.98, 73940
Fire (Graceling Realm #2), 4.12, 136533
Cold Sassy Tree, 3.99, 86403
The Invention of Hugo Cabret, 4.23, 138269
Queen of Shadows (Throne of Glass #4), 4.60, 125147
Illusions: The Adventures of a Reluctant Messiah, 4.14, 48268
The Reckoning (Darkest Powers #3), 4.21, 98132
Tender Is the Night, 3.83, 89487
Ruby Red (Precious Stone Trilogy #1), 4.12, 84885
Ethan Frome, 3.36, 85529
The Death Cure (Maze Runner #3), 3.77, 264791
One Foot in the Grave (Night Huntress #2), 4.31, 82870
The Sea of Tranquility, 4.34, 67746
Inferno (Robert Langdon #4), 3.81, 358325
A Million Little Pieces, 3.62, 191971
It's Kind of a Funny Story, 4.14, 170710
The Hotel New Hampshire, 3.89, 51150
Guilty Pleasures (Anita Blake Vampire Hunter #1), 4.02, 117107
Night World No. 1 (Night World #1-3), 4.04, 57393
Daughter of the Forest  (Sevenwaters #1), 4.28, 44371
Something Wicked This Way Comes (Green Town #2), 3.95, 74548
City of Ashes (The Mortal Instruments #2), 4.21, 598557
Collected Fictions, 4.58, 17011
Dandelion Wine (Green Town #1), 4.08, 41332
The Moon is a Harsh Mistress, 4.17, 88443
The Sparrow (The Sparrow #1), 4.17, 45267
Kane and Abel (Kane and Abel #1), 4.27, 81119
Exodus, 4.33, 80364
The Restaurant at the End of the Universe (Hitchhiker's Guide #2), 4.22, 177477
The Poetry of Robert Frost, 4.23, 34967
Burned (House of Night #7), 3.98, 130653
All the Bright Places, 4.19, 160087
The Witch of Blackbird Pond, 3.97, 114981
Forrest Gump (Forrest Gump #1), 4.06, 50780
The Lucky One, 4.10, 286061
The Lies of Locke Lamora (Gentleman Bastard #1), 4.30, 144654
Definitely Dead (Sookie Stackhouse #6), 4.02, 174444
Opal (Lux #3), 4.34, 100905
Unravel Me (Shatter Me #2), 4.28, 121216
Ficciones, 4.46, 35693
The Agony and the Ecstasy, 4.08, 65152
The Forgotten Garden, 4.12, 159913
Nausea, 3.91, 62849
Twenty Thousand Leagues Under the Sea, 3.87, 152557
Death on the Nile, 4.07, 76388
Absalom Absalom!, 3.96, 32980
Pandemonium (Delirium #2), 4.06, 194380
Small Gods (Discworld #13), 4.28, 83484
The Wedding (The Notebook #2), 3.98, 125606
A Monster Calls, 4.37, 141402
How to Win Friends and Influence People, 4.14, 325038
Christy, 4.20, 41607
Lover Mine (Black Dagger Brotherhood #8), 4.41, 91510
84 Charing Cross Road, 4.19, 30486
Cress (The Lunar Chronicles #3), 4.46, 187792
The Bridges of Madison County, 3.53, 62882
The Story of Edgar Sawtelle, 3.60, 80270
The Gargoyle, 3.96, 38059
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change, 4.05, 352162
The Awakening / The Struggle (The Vampire Diaries #1-2), 3.67, 72913
Thoughtless (Thoughtless #1), 4.12, 125266
Geek Love, 3.98, 45490
The Hunt for Red October (Jack Ryan Universe #4), 4.02, 283139
Wild Swans: Three Daughters of China, 4.23, 69537
Night (The Night Trilogy #1), 4.30, 729990
Still Alice, 4.30, 249610
A Christmas Carol, 4.02, 454541
Six of Crows (Six of Crows #1), 4.46, 117353
The Color of Magic (Discworld #1; Rincewind #1), 3.98, 233635
Faefever (Fever #3), 4.34, 78219
The Pact, really liked it 4.00, 238013
The City of Ember (Book of Ember #1), 3.85, 208879
Fantasy Lover (Hunter Legends Series #1), 4.17, 76253
Dead as a Doornail (Sookie Stackhouse #5), 4.01, 180672
All Together Dead (Sookie Stackhouse #7), 4.05, 175046
Trainspotting, 4.08, 113380
The Millennium Trilogy (Millennium Trilogy #1-3), 4.46, 39625
Easy (Contours of the Heart #1), 4.11, 193475
Words of Radiance (The Stormlight Archive #2), 4.77, 115820
Beach Music, 4.13, 36491
From Dead to Worse (Sookie Stackhouse #8), 4.01, 163109
How Green Was My Valley, 4.16, 12054
A Connecticut Yankee in King Arthur's Court, 3.76, 77701
The Passage (The Passage #1), 4.04, 149322
Wings (Wings #1), 3.75, 67031
Bitten (Women of the Otherworld #1), 4.05, 79347
Choke, 3.69, 165176
Onyx (Lux #2), 4.33, 121924
Roll of Thunder Hear My Cry (Logans #4), 3.79, 97953
Antigone (The Theban Plays #3), 3.61, 80741
The Bonfire of the Vanities, 3.82, 57044
Invisible Monsters Remix, really liked it 4.00, 101546
These Is My Words: The Diary of Sarah Agnes Prine 1881-1901 Arizona Territories (Sarah Agnes Prine #1), 4.34, 55206
Still Life with Woodpecker, 4.04, 62338
A Moveable Feast, 4.04, 92872
Where the Heart Is, really liked it 4.00, 212400
Beauty: A Retelling of the Story of Beauty and the Beast, 4.05, 62001
On the Beach, 3.92, 28455
Deception Point, 3.67, 491633
Tiger's Curse (The Tiger Saga #1), 4.07, 50100
Dead and Gone (Sookie Stackhouse #9), 4.01, 158323
Passion (Fallen #3), 3.89, 127712
Sense and Sensibility, 4.06, 787407
A Walk in the Woods, 4.05, 272305
The Two Towers (The Lord of the Rings #2), 4.42, 545370
The Dark Tower (The Dark Tower #7), 4.27, 109037
Survivor, 3.93, 89710
The Rime of the Ancient Mariner, 3.93, 41008
I'll Give You the Sun, 4.13, 165464
Redwall (Redwall #1), 4.11, 83941
The Bhagavad Gita, 4.10, 43260
Orlando, 3.86, 40672
Mort (Death #1; Discworld #4), 4.22, 146529
Mystic River, 4.18, 95444
Unearthly (Unearthly #1), 4.05, 106570
Shakespeare's Sonnets, 4.24, 65731
Blue Bloods (Blue Bloods #1), 3.68, 122213
Fablehaven (Fablehaven #1), 4.08, 106877
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate, 4.23, 200377
All the Pretty Horses (The Border Trilogy #1), 3.97, 75165
The Guardian, 4.14, 144738
Pale Fire, 4.19, 31611
The Amulet of Samarkand (Bartimaeus #1), really liked it 4.00, 97101
On Writing: A Memoir of the Craft, 4.31, 157969
Along for the Ride, 4.07, 160677
The Sorrows of Young Werther, 3.63, 55967
This Lullaby, 4.03, 157243
The Horse Whisperer, 3.78, 43737
The House of Mirth, 3.95, 68969
Dead Witch Walking (The Hollows #1), 4.04, 98509
Beastly (Beastly #1; Kendra Chronicles #1), 3.84, 159024
Shutter Island, 4.08, 127027
Every Day (Every Day #1), 3.99, 138600
A Bend in the Road, 4.02, 124711
Holy Bible: New International Version, 4.61, 48591
At Grave's End (Night Huntress #3), 4.31, 71090
The Ruins of Gorlan (Ranger's Apprentice #1), 4.20, 94459
The Indigo Spell (Bloodlines #3), 4.40, 79578
Around the World in Eighty Days (Extraordinary Voyages #11), 3.91, 144235
The Story of Ferdinand, 4.35, 74400
Disgrace, 3.83, 64405
Eleven Minutes, 3.69, 119434
The Brief Wondrous Life of Oscar Wao, 3.89, 185802
Songs of Innocence and of Experience, 4.11, 30522
The Far Pavilions, 4.20, 35142
Nightshade (Nightshade #1; Nightshade World #4), 4.03, 73640
Silas Marner, 3.60, 56669
The Razor's Edge, 4.18, 29322
Lock and Key, 4.01, 129406
We, 3.95, 49630
Suzanne's Diary for Nicholas, 4.16, 125333
Into the Wild (Warriors #1), 4.29, 55686
Safe Haven, 4.19, 280717
The Maltese Falcon, 3.92, 69142
The Goldfinch, 3.88, 482504
The Man Without Qualities, 4.25, 4357
The Taming of the Shrew, 3.81, 136418
The Hero of Ages (Mistborn #3), 4.46, 169064
White Noise, 3.86, 71882
To Live and Die in Fantasyland (To Live #3), 4.33, 85
Emma, 3.99, 511720
Light in August, 3.93, 45295
Red Rising (Red Rising #1), 4.26, 137952
Point of Retreat (Slammed #2), 4.30, 126244
Red Queen (Red Queen #1), 4.08, 316851
Evernight (Evernight #1), 3.64, 67940
The Iron Queen (The Iron Fey #3), 4.24, 86175
Will Grayson Will Grayson, 3.83, 263758
The Runaway Jury, 3.96, 229978
On Dublin Street (On Dublin Street #1), 4.24, 148212
Hex Hall (Hex Hall #1), 3.96, 116386
Childhood's End, 4.09, 99656
Journey to the End of the Night, 4.24, 23610
Wizard and Glass (The Dark Tower #4), 4.24, 125936
A Passage to India, 3.67, 54496
School's Out—Forever (Maximum Ride #2), 4.16, 99728
Sometimes a Great Notion, 4.24, 16867
Running with Scissors, 3.70, 310122
The Long Walk, 4.11, 82138
Smilla's Sense of Snow, 3.73, 32728
Ugly Love, 4.30, 120862
Lover Enshrined (Black Dagger Brotherhood #6), 4.12, 94554
The Kitchen God's Wife, 3.98, 63421
Saving the World and Other Extreme Sports (Maximum Ride #3), 4.16, 81201
Cry Wolf (Alpha & Omega #1), 4.12, 72558
The Last of the Mohicans (The Leatherstocking Tales #2), 3.69, 75284
A River Runs Through It and Other Stories, 4.17, 18448
The Short Second Life of Bree Tanner (Twilight #3.5), 3.51, 161777
Awakened (House of Night #8), 4.02, 109514
Gödel Escher Bach: An Eternal Golden Braid, 4.29, 34438
The Ocean at the End of the Lane, 3.99, 349501
Valley of the Dolls, 3.71, 38440
Percy Jackson and the Olympians (Percy Jackson and the Olympians #1-3), 4.58, 33810
To All the Boys I've Loved Before (To All the Boys I've Loved Before #1), 4.11, 161596
For One More Day, 4.09, 108300
The Winds of War (The Henry Family #1), 4.36, 44335
Forbidden, 4.06, 44320
Birdsong, 4.07, 56842
Fall on Your Knees, 3.95, 54759
Blue Moon (The Immortals #2), 3.61, 79264
A Doll's House, 3.69, 81893
Helter Skelter: The True Story of the Manson Murders, really liked it 4.00, 96960
Twenty Love Poems and a Song of Despair, 4.32, 38663
Rules of Attraction (Perfect Chemistry #2), 4.21, 73072
The Stinky Cheese Man and Other Fairly Stupid Tales, 4.20, 80846
Memnoch the Devil (The Vampire Chronicles #5), 3.74, 68370
The Iron Daughter (The Iron Fey #2), 4.13, 98731
Walks Away Woman, 4.29, 749
Bloodfever (Fever #2), 4.30, 79926
The Blood of Olympus (The Heroes of Olympus #5), 4.42, 132536
The Valley of Horses (Earth's Children #2), 3.98, 61855
The Great Divorce, 4.28, 82124
Let the Right One In, 4.07, 68088
Macbeth, 3.88, 535330
The Drawing of the Three (The Dark Tower #2), 4.22, 165393
A Town Like Alice, 4.12, 40734
Dirk Gently's Holistic Detective Agency (Dirk Gently #1), 3.97, 98320
Across the Universe (Across the Universe #1), 3.78, 102373
Half-Blood (Covenant #1), 4.16, 66162
The Fall, 4.05, 51968
Anansi Boys, 4.01, 157364
A Study in Scarlet, 4.15, 228474
Forever (The Wolves of Mercy Falls #3), 3.91, 92882
Magician (The Riftwar Saga #1-2), 4.33, 49055
Destined for an Early Grave (Night Huntress #4), 4.34, 69062
Holy Bible: King James Version, 4.43, 175764
The Tempest, 3.80, 139264
This Present Darkness (Darkness #1), 4.24, 76121
Stones from the River, 4.07, 82916
Starcrossed (Starcrossed #1), 4.08, 56047
Naked Lunch, 3.46, 62855
The Murder of Roger Ackroyd, 4.20, 89065
The Devil Wears Prada (The Devil Wears Prada #1), 3.71, 691821
Storm Front (The Dresden Files #1), 4.02, 225416
The Time Quartet Box Set (Time Quartet #1-4), 4.34, 10714
Go Dog. Go!, 4.08, 68010
The Rescue, 4.10, 150537
Swan Song, 4.28, 43165
Origin (Lux #4), 4.43, 70381
Mother Night, 4.21, 59146
The Color of Water: A Black Man's Tribute to His White Mother, 4.06, 85481
Tales of H.P. Lovecraft, 4.20, 5006
Eugene Onegin, 4.09, 39280
Practical Magic, 3.80, 40134
The Pilgrim's Progress, 3.98, 79006
Night World No. 2 (Night World #4-6), 4.20, 54477
Shadow and Bone (Grisha Verse #1), 4.05, 160494
Hearts in Atlantis, 3.80, 72474
Empire Falls, 3.91, 94313
A Dirty Job (Grim Reaper #1), 4.08, 86367
The Collector, 3.99, 38497
Life the Universe and Everything (Hitchhiker's Guide #3), 4.19, 151702
Hogfather (Discworld #20; Death #4), 4.22, 60220
The Tin Drum, 3.96, 31919
Germinal (Les Rougon-Macquart #13), 4.10, 22648
Fallen Too Far (Rosemary Beach #1; Too Far #1), 4.21, 145525
Brave New World / Brave New World Revisited, 4.16, 113008
The Throne of Fire (Kane Chronicles #2), 4.20, 126283
Nights in Rodanthe, 3.83, 138263
Switched (Trylle #1), 3.89, 81750
Timeline, 3.83, 161350
Batman: The Dark Knight Returns (The Dark Knight Saga #1), 4.25, 145631
The Beekeeper's Apprentice (Mary Russell #1), 4.08, 55328
Maus I: A Survivor's Tale: My Father Bleeds History (Maus #1), 4.35, 198168
The Choice, 3.99, 131245
The Client, 3.97, 331607
The Mysterious Benedict Society (The Mysterious Benedict Society #1), 4.14, 96698
House of Leaves, 4.13, 91735
The Way of Shadows (Night Angel #1), 4.15, 118022
The Raven and Other Poems, 4.30, 35201
Harriet the Spy (Harriet the Spy #1), 3.96, 82752
The Evolution of Mara Dyer (Mara Dyer #2), 4.33, 72046
Pretty Little Liars (Pretty Little Liars #1), 3.90, 168879
Going Postal (Discworld #33; Moist von Lipwig #1), 4.36, 83842
We Have Always Lived in the Castle, 4.04, 56701
The Tale of Genji, 3.71, 8133
The Decameron, 3.86, 26895
Hawaii, 4.19, 62655
The Well of Ascension (Mistborn #2), 4.35, 179782
The Dispossessed, 4.18, 55672
Halo (Halo #1), 3.67, 59472
The Accidental Tourist, 3.90, 83611
Fifty Shades Trilogy (Fifty Shades #1-3), 4.13, 103061
The Complete Anne of Green Gables Boxed Set (Anne of Green Gables #1-8), 4.43, 93397
Zorba the Greek, 4.09, 24833
The Tale of Despereaux, 4.01, 125204
Archer's Voice, 4.45, 62165
The Celestine Prophecy (Celestine Prophecy #1), 3.60, 78842
The Turn of the Screw, 3.45, 68694
The Complete Persepolis, 4.36, 80696
The Immortal Rules (Blood of Eden #1), 4.10, 57333
Inkspell (Inkworld #2), 3.91, 91776
The Girl on the Train, 3.89, 1315023
Sweet Evil (Sweet #1), 4.12, 61980
Beautiful Darkness (Caster Chronicles #2), 3.84, 109022
The Fountainhead, 3.85, 259486
The Man in the High Castle, 3.66, 114700
Fingersmith, 4.02, 56771
Max (Maximum Ride #5), 4.07, 62063
El Diablo (The Devil #1), 4.21, 7374
The Red Badge of Courage, 3.21, 76313
Cross My Heart and Hope to Spy (Gallagher Girls #2), 4.13, 74401
Year of Wonders, really liked it 4.00, 111021
Under the Never Sky (Under the Never Sky #1), really liked it 4.00, 96236
The Gormenghast Novels (Gormenghast #1-3), 3.98, 7305
Tai-Pan (Asian Saga #2), 4.25, 37066
Hopscotch, 4.25, 21481
The Quiet American, 3.96, 35155
Kushiel's Dart (Phèdre's Trilogy #1), 4.04, 58535
The Red and the Black, 3.87, 43716
Bastard Out of Carolina, 4.09, 33172
Alexander and the Terrible Horrible No Good Very Bad Day, 4.22, 149636
Till We Have Faces, 4.18, 40651
The Waves, 4.14, 19652
Effortless (Thoughtless #2), 4.37, 107264
The Day of the Triffids, really liked it 4.00, 67663
Villette, 3.75, 49195
Momo, 4.29, 35730
Red Dragon (Hannibal Lecter #1), 4.02, 210929
White Teeth, 3.75, 93229
The Glass Bead Game, 4.11, 24390
The French Lieutenant's Woman, 3.86, 39639
Old Yeller (Old Yeller #1), 4.07, 73289
Stolen: A Letter to My Captor, 3.93, 58398
Losing Hope (Hopeless #2), 4.38, 78024
Magic Bites (Kate Daniels #1), 4.07, 77555
Outliers: The Story of Success, 4.11, 378638
Ink Exchange (Wicked Lovely #2), 3.68, 51533
Extras (Uglies #4), 3.59, 92065
Impulse (Impulse #1), 4.28, 62972
Tiger's Voyage (The Tiger Saga #3), 4.34, 27421
Animal Farm / 1984, 4.26, 123968
Hatchet (Brian's Saga #1), 3.68, 239371
Born at Midnight (Shadow Falls #1), 4.13, 71732
The Dragon Reborn (Wheel of Time #3), 4.23, 168004
Wintergirls, 3.98, 93839
Needful Things, 3.88, 164593
Quo Vadis, 4.13, 20932
Cujo, 3.66, 172810
The Crying of Lot 49, 3.70, 55973
Alias Grace, 3.99, 65143
The Pelican Brief, 3.96, 300893
